,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed
683,kentucky,1246,3,kansas,1242,4
684,kentucky,1246,3,auburn,1120,4
685,kentucky,1246,3,duke,1181,4
686,kentucky,1246,3,saint mary's,1388,5
687,kentucky,1246,3,gonzaga,1211,5
688,kentucky,1246,3,wisconsin,1458,5
689,kentucky,1246,3,san diego state,1361,5
690,kentucky,1246,3,texas tech,1403,6
691,kentucky,1246,3,clemson,1155,6
692,kentucky,1246,3,byu,1140,6
693,kentucky,1246,3,south carolina,1376,6
694,kentucky,1246,3,texas,1400,7
695,kentucky,1246,3,florida,1196,7
696,kentucky,1246,3,washington state,1450,7
697,kentucky,1246,3,dayton,1173,7
698,kentucky,1246,3,florida atlantic,1194,8
699,kentucky,1246,3,utah state,1429,8
700,kentucky,1246,3,mississippi state,1280,8
701,kentucky,1246,3,nebraska,1304,8
702,kentucky,1246,3,texas a&m,1401,9
703,kentucky,1246,3,northwestern,1321,9
704,kentucky,1246,3,michigan state,1277,9
705,kentucky,1246,3,tcu,1395,9
706,kentucky,1246,3,virginia,1438,10
707,kentucky,1246,3,colorado,1160,10
708,kentucky,1246,3,boise state,1129,10
709,kentucky,1246,3,drake,1179,10
710,kentucky,1246,3,nevada,1305,10
711,kentucky,1246,3,colorado state,1161,10
712,kentucky,1246,3,new mexico,1307,11
713,kentucky,1246,3,oregon,1332,11
714,kentucky,1246,3,north carolina state,1301,11
715,kentucky,1246,3,duquesne,1182,11
716,kentucky,1246,3,mcneese,1270,12
717,kentucky,1246,3,james madison,1241,12
718,kentucky,1246,3,uab,1412,12
719,kentucky,1246,3,grand canyon,1213,12
720,kentucky,1246,3,samford,1359,13
721,kentucky,1246,3,vermont,1436,13
722,kentucky,1246,3,yale,1463,13
723,kentucky,1246,3,charleston,1158,13
724,kentucky,1246,3,oakland,1324,14
725,kentucky,1246,3,akron,1103,14
726,kentucky,1246,3,morehead state,1287,14
727,kentucky,1246,3,colgate,1159,14
728,kentucky,1246,3,long beach state,1253,15
729,kentucky,1246,3,south dakota state,1355,15
730,kentucky,1246,3,saint peter's,1389,15
731,kentucky,1246,3,western kentucky,1443,15
732,kentucky,1246,3,grambling state,1212,16
733,kentucky,1246,3,stetson,1391,16
734,kentucky,1246,3,howard,1224,16
735,kentucky,1246,3,longwood,1255,16
736,kentucky,1246,3,montana state,1286,16
737,kentucky,1246,3,wagner,1447,16
738,alabama,1104,4,kansas,1242,4
739,alabama,1104,4,auburn,1120,4
740,alabama,1104,4,duke,1181,4
741,alabama,1104,4,saint mary's,1388,5
742,alabama,1104,4,gonzaga,1211,5
743,alabama,1104,4,wisconsin,1458,5
744,alabama,1104,4,san diego state,1361,5
745,alabama,1104,4,texas tech,1403,6
746,alabama,1104,4,clemson,1155,6
747,alabama,1104,4,byu,1140,6
748,alabama,1104,4,south carolina,1376,6
749,alabama,1104,4,texas,1400,7
750,alabama,1104,4,florida,1196,7
751,alabama,1104,4,washington state,1450,7
752,alabama,1104,4,dayton,1173,7
753,alabama,1104,4,florida atlantic,1194,8
754,alabama,1104,4,utah state,1429,8
755,alabama,1104,4,mississippi state,1280,8
756,alabama,1104,4,nebraska,1304,8
757,alabama,1104,4,texas a&m,1401,9
758,alabama,1104,4,northwestern,1321,9
759,alabama,1104,4,michigan state,1277,9
760,alabama,1104,4,tcu,1395,9
761,alabama,1104,4,virginia,1438,10
762,alabama,1104,4,colorado,1160,10
763,alabama,1104,4,boise state,1129,10
764,alabama,1104,4,drake,1179,10
765,alabama,1104,4,nevada,1305,10
766,alabama,1104,4,colorado state,1161,10
767,alabama,1104,4,new mexico,1307,11
768,alabama,1104,4,oregon,1332,11
769,alabama,1104,4,north carolina state,1301,11
770,alabama,1104,4,duquesne,1182,11
771,alabama,1104,4,mcneese,1270,12
772,alabama,1104,4,james madison,1241,12
773,alabama,1104,4,uab,1412,12
774,alabama,1104,4,grand canyon,1213,12
775,alabama,1104,4,samford,1359,13
776,alabama,1104,4,vermont,1436,13
777,alabama,1104,4,yale,1463,13
778,alabama,1104,4,charleston,1158,13
779,alabama,1104,4,oakland,1324,14
780,alabama,1104,4,akron,1103,14
781,alabama,1104,4,morehead state,1287,14
782,alabama,1104,4,colgate,1159,14
783,alabama,1104,4,long beach state,1253,15
784,alabama,1104,4,south dakota state,1355,15
785,alabama,1104,4,saint peter's,1389,15
786,alabama,1104,4,western kentucky,1443,15
787,alabama,1104,4,grambling state,1212,16
788,alabama,1104,4,stetson,1391,16
789,alabama,1104,4,howard,1224,16
790,alabama,1104,4,longwood,1255,16
791,alabama,1104,4,montana state,1286,16
792,alabama,1104,4,wagner,1447,16
793,kansas,1242,4,auburn,1120,4
794,kansas,1242,4,duke,1181,4
795,kansas,1242,4,saint mary's,1388,5
796,kansas,1242,4,gonzaga,1211,5
797,kansas,1242,4,wisconsin,1458,5
798,kansas,1242,4,san diego state,1361,5
799,kansas,1242,4,texas tech,1403,6
800,kansas,1242,4,clemson,1155,6
801,kansas,1242,4,byu,1140,6
802,kansas,1242,4,south carolina,1376,6
803,kansas,1242,4,texas,1400,7
804,kansas,1242,4,florida,1196,7
805,kansas,1242,4,washington state,1450,7
806,kansas,1242,4,dayton,1173,7
807,kansas,1242,4,florida atlantic,1194,8
808,kansas,1242,4,utah state,1429,8
809,kansas,1242,4,mississippi state,1280,8
810,kansas,1242,4,nebraska,1304,8
811,kansas,1242,4,texas a&m,1401,9
812,kansas,1242,4,northwestern,1321,9
813,kansas,1242,4,michigan state,1277,9
814,kansas,1242,4,tcu,1395,9
815,kansas,1242,4,virginia,1438,10
816,kansas,1242,4,colorado,1160,10
817,kansas,1242,4,boise state,1129,10
818,kansas,1242,4,drake,1179,10
819,kansas,1242,4,nevada,1305,10
820,kansas,1242,4,colorado state,1161,10
821,kansas,1242,4,new mexico,1307,11
822,kansas,1242,4,oregon,1332,11
823,kansas,1242,4,north carolina state,1301,11
824,kansas,1242,4,duquesne,1182,11
825,kansas,1242,4,mcneese,1270,12
826,kansas,1242,4,james madison,1241,12
827,kansas,1242,4,uab,1412,12
828,kansas,1242,4,grand canyon,1213,12
829,kansas,1242,4,samford,1359,13
830,kansas,1242,4,vermont,1436,13
831,kansas,1242,4,yale,1463,13
832,kansas,1242,4,charleston,1158,13
833,kansas,1242,4,oakland,1324,14
834,kansas,1242,4,akron,1103,14
835,kansas,1242,4,morehead state,1287,14
836,kansas,1242,4,colgate,1159,14
837,kansas,1242,4,long beach state,1253,15
838,kansas,1242,4,south dakota state,1355,15
839,kansas,1242,4,saint peter's,1389,15
840,kansas,1242,4,western kentucky,1443,15
841,kansas,1242,4,grambling state,1212,16
842,kansas,1242,4,stetson,1391,16
843,kansas,1242,4,howard,1224,16
844,kansas,1242,4,longwood,1255,16
845,kansas,1242,4,montana state,1286,16
846,kansas,1242,4,wagner,1447,16
847,auburn,1120,4,duke,1181,4
848,auburn,1120,4,saint mary's,1388,5
849,auburn,1120,4,gonzaga,1211,5
850,auburn,1120,4,wisconsin,1458,5
851,auburn,1120,4,san diego state,1361,5
852,auburn,1120,4,texas tech,1403,6
853,auburn,1120,4,clemson,1155,6
854,auburn,1120,4,byu,1140,6
855,auburn,1120,4,south carolina,1376,6
856,auburn,1120,4,texas,1400,7
857,auburn,1120,4,florida,1196,7
858,auburn,1120,4,washington state,1450,7
859,auburn,1120,4,dayton,1173,7
860,auburn,1120,4,florida atlantic,1194,8
861,auburn,1120,4,utah state,1429,8
862,auburn,1120,4,mississippi state,1280,8
863,auburn,1120,4,nebraska,1304,8
864,auburn,1120,4,texas a&m,1401,9
865,auburn,1120,4,northwestern,1321,9
866,auburn,1120,4,michigan state,1277,9
867,auburn,1120,4,tcu,1395,9
868,auburn,1120,4,virginia,1438,10
869,auburn,1120,4,colorado,1160,10
870,auburn,1120,4,boise state,1129,10
871,auburn,1120,4,drake,1179,10
872,auburn,1120,4,nevada,1305,10
873,auburn,1120,4,colorado state,1161,10
874,auburn,1120,4,new mexico,1307,11
875,auburn,1120,4,oregon,1332,11
876,auburn,1120,4,north carolina state,1301,11
877,auburn,1120,4,duquesne,1182,11
878,auburn,1120,4,mcneese,1270,12
879,auburn,1120,4,james madison,1241,12
880,auburn,1120,4,uab,1412,12
881,auburn,1120,4,grand canyon,1213,12
882,auburn,1120,4,samford,1359,13
883,auburn,1120,4,vermont,1436,13
884,auburn,1120,4,yale,1463,13
885,auburn,1120,4,charleston,1158,13
886,auburn,1120,4,oakland,1324,14
887,auburn,1120,4,akron,1103,14
888,auburn,1120,4,morehead state,1287,14
889,auburn,1120,4,colgate,1159,14
890,auburn,1120,4,long beach state,1253,15
891,auburn,1120,4,south dakota state,1355,15
892,auburn,1120,4,saint peter's,1389,15
893,auburn,1120,4,western kentucky,1443,15
894,auburn,1120,4,grambling state,1212,16
895,auburn,1120,4,stetson,1391,16
896,auburn,1120,4,howard,1224,16
897,auburn,1120,4,longwood,1255,16
898,auburn,1120,4,montana state,1286,16
899,auburn,1120,4,wagner,1447,16
900,duke,1181,4,saint mary's,1388,5
901,duke,1181,4,gonzaga,1211,5
902,duke,1181,4,wisconsin,1458,5
903,duke,1181,4,san diego state,1361,5
904,duke,1181,4,texas tech,1403,6
905,duke,1181,4,clemson,1155,6
906,duke,1181,4,byu,1140,6
907,duke,1181,4,south carolina,1376,6
908,duke,1181,4,texas,1400,7
909,duke,1181,4,florida,1196,7
910,duke,1181,4,washington state,1450,7
911,duke,1181,4,dayton,1173,7
912,duke,1181,4,florida atlantic,1194,8
913,duke,1181,4,utah state,1429,8
914,duke,1181,4,mississippi state,1280,8
915,duke,1181,4,nebraska,1304,8
916,duke,1181,4,texas a&m,1401,9
917,duke,1181,4,northwestern,1321,9
918,duke,1181,4,michigan state,1277,9
919,duke,1181,4,tcu,1395,9
920,duke,1181,4,virginia,1438,10
921,duke,1181,4,colorado,1160,10
922,duke,1181,4,boise state,1129,10
923,duke,1181,4,drake,1179,10
924,duke,1181,4,nevada,1305,10
925,duke,1181,4,colorado state,1161,10
926,duke,1181,4,new mexico,1307,11
927,duke,1181,4,oregon,1332,11
928,duke,1181,4,north carolina state,1301,11
929,duke,1181,4,duquesne,1182,11
930,duke,1181,4,mcneese,1270,12
931,duke,1181,4,james madison,1241,12
932,duke,1181,4,uab,1412,12
933,duke,1181,4,grand canyon,1213,12
934,duke,1181,4,samford,1359,13
935,duke,1181,4,vermont,1436,13
936,duke,1181,4,yale,1463,13
937,duke,1181,4,charleston,1158,13
938,duke,1181,4,oakland,1324,14
939,duke,1181,4,akron,1103,14
940,duke,1181,4,morehead state,1287,14
941,duke,1181,4,colgate,1159,14
942,duke,1181,4,long beach state,1253,15
943,duke,1181,4,south dakota state,1355,15
944,duke,1181,4,saint peter's,1389,15
945,duke,1181,4,western kentucky,1443,15
946,duke,1181,4,grambling state,1212,16
947,duke,1181,4,stetson,1391,16
948,duke,1181,4,howard,1224,16
949,duke,1181,4,longwood,1255,16
950,duke,1181,4,montana state,1286,16
951,duke,1181,4,wagner,1447,16
952,saint mary's,1388,5,gonzaga,1211,5
953,saint mary's,1388,5,wisconsin,1458,5
954,saint mary's,1388,5,san diego state,1361,5
955,saint mary's,1388,5,texas tech,1403,6
956,saint mary's,1388,5,clemson,1155,6
957,saint mary's,1388,5,byu,1140,6
958,saint mary's,1388,5,south carolina,1376,6
959,saint mary's,1388,5,texas,1400,7
960,saint mary's,1388,5,florida,1196,7
961,saint mary's,1388,5,washington state,1450,7
962,saint mary's,1388,5,dayton,1173,7
963,saint mary's,1388,5,florida atlantic,1194,8
964,saint mary's,1388,5,utah state,1429,8
965,saint mary's,1388,5,mississippi state,1280,8
966,saint mary's,1388,5,nebraska,1304,8
967,saint mary's,1388,5,texas a&m,1401,9
968,saint mary's,1388,5,northwestern,1321,9
969,saint mary's,1388,5,michigan state,1277,9
970,saint mary's,1388,5,tcu,1395,9
971,saint mary's,1388,5,virginia,1438,10
972,saint mary's,1388,5,colorado,1160,10
973,saint mary's,1388,5,boise state,1129,10
974,saint mary's,1388,5,drake,1179,10
975,saint mary's,1388,5,nevada,1305,10
976,saint mary's,1388,5,colorado state,1161,10
977,saint mary's,1388,5,new mexico,1307,11
978,saint mary's,1388,5,oregon,1332,11
979,saint mary's,1388,5,north carolina state,1301,11
980,saint mary's,1388,5,duquesne,1182,11
981,saint mary's,1388,5,mcneese,1270,12
982,saint mary's,1388,5,james madison,1241,12
983,saint mary's,1388,5,uab,1412,12
984,saint mary's,1388,5,grand canyon,1213,12
985,saint mary's,1388,5,samford,1359,13
986,saint mary's,1388,5,vermont,1436,13
987,saint mary's,1388,5,yale,1463,13
988,saint mary's,1388,5,charleston,1158,13
989,saint mary's,1388,5,oakland,1324,14
990,saint mary's,1388,5,akron,1103,14
991,saint mary's,1388,5,morehead state,1287,14
992,saint mary's,1388,5,colgate,1159,14
993,saint mary's,1388,5,long beach state,1253,15
994,saint mary's,1388,5,south dakota state,1355,15
995,saint mary's,1388,5,saint peter's,1389,15
996,saint mary's,1388,5,western kentucky,1443,15
997,saint mary's,1388,5,grambling state,1212,16
998,saint mary's,1388,5,stetson,1391,16
999,saint mary's,1388,5,howard,1224,16
1000,saint mary's,1388,5,longwood,1255,16
1001,saint mary's,1388,5,montana state,1286,16
1002,saint mary's,1388,5,wagner,1447,16
1003,gonzaga,1211,5,wisconsin,1458,5
1004,gonzaga,1211,5,san diego state,1361,5
1005,gonzaga,1211,5,texas tech,1403,6
1006,gonzaga,1211,5,clemson,1155,6
1007,gonzaga,1211,5,byu,1140,6
1008,gonzaga,1211,5,south carolina,1376,6
1009,gonzaga,1211,5,texas,1400,7
1010,gonzaga,1211,5,florida,1196,7
1011,gonzaga,1211,5,washington state,1450,7
1012,gonzaga,1211,5,dayton,1173,7
1013,gonzaga,1211,5,florida atlantic,1194,8
1014,gonzaga,1211,5,utah state,1429,8
1015,gonzaga,1211,5,mississippi state,1280,8
1016,gonzaga,1211,5,nebraska,1304,8
1017,gonzaga,1211,5,texas a&m,1401,9
1018,gonzaga,1211,5,northwestern,1321,9
1019,gonzaga,1211,5,michigan state,1277,9
1020,gonzaga,1211,5,tcu,1395,9
1021,gonzaga,1211,5,virginia,1438,10
1022,gonzaga,1211,5,colorado,1160,10
1023,gonzaga,1211,5,boise state,1129,10
1024,gonzaga,1211,5,drake,1179,10
1025,gonzaga,1211,5,nevada,1305,10
1026,gonzaga,1211,5,colorado state,1161,10
1027,gonzaga,1211,5,new mexico,1307,11
1028,gonzaga,1211,5,oregon,1332,11
1029,gonzaga,1211,5,north carolina state,1301,11
1030,gonzaga,1211,5,duquesne,1182,11
1031,gonzaga,1211,5,mcneese,1270,12
1032,gonzaga,1211,5,james madison,1241,12
1033,gonzaga,1211,5,uab,1412,12
1034,gonzaga,1211,5,grand canyon,1213,12
1035,gonzaga,1211,5,samford,1359,13
1036,gonzaga,1211,5,vermont,1436,13
1037,gonzaga,1211,5,yale,1463,13
1038,gonzaga,1211,5,charleston,1158,13
1039,gonzaga,1211,5,oakland,1324,14
1040,gonzaga,1211,5,akron,1103,14
1041,gonzaga,1211,5,morehead state,1287,14
1042,gonzaga,1211,5,colgate,1159,14
1043,gonzaga,1211,5,long beach state,1253,15
1044,gonzaga,1211,5,south dakota state,1355,15
1045,gonzaga,1211,5,saint peter's,1389,15
1046,gonzaga,1211,5,western kentucky,1443,15
1047,gonzaga,1211,5,grambling state,1212,16
1048,gonzaga,1211,5,stetson,1391,16
1049,gonzaga,1211,5,howard,1224,16
1050,gonzaga,1211,5,longwood,1255,16
1051,gonzaga,1211,5,montana state,1286,16
1052,gonzaga,1211,5,wagner,1447,16
1053,wisconsin,1458,5,san diego state,1361,5
1054,wisconsin,1458,5,texas tech,1403,6
1055,wisconsin,1458,5,clemson,1155,6
1056,wisconsin,1458,5,byu,1140,6
1057,wisconsin,1458,5,south carolina,1376,6
1058,wisconsin,1458,5,texas,1400,7
1059,wisconsin,1458,5,florida,1196,7
1060,wisconsin,1458,5,washington state,1450,7
1061,wisconsin,1458,5,dayton,1173,7
1062,wisconsin,1458,5,florida atlantic,1194,8
1063,wisconsin,1458,5,utah state,1429,8
1064,wisconsin,1458,5,mississippi state,1280,8
1065,wisconsin,1458,5,nebraska,1304,8
1066,wisconsin,1458,5,texas a&m,1401,9
1067,wisconsin,1458,5,northwestern,1321,9
1068,wisconsin,1458,5,michigan state,1277,9
1069,wisconsin,1458,5,tcu,1395,9
1070,wisconsin,1458,5,virginia,1438,10
1071,wisconsin,1458,5,colorado,1160,10
1072,wisconsin,1458,5,boise state,1129,10
1073,wisconsin,1458,5,drake,1179,10
1074,wisconsin,1458,5,nevada,1305,10
1075,wisconsin,1458,5,colorado state,1161,10
1076,wisconsin,1458,5,new mexico,1307,11
1077,wisconsin,1458,5,oregon,1332,11
1078,wisconsin,1458,5,north carolina state,1301,11
1079,wisconsin,1458,5,duquesne,1182,11
1080,wisconsin,1458,5,mcneese,1270,12
1081,wisconsin,1458,5,james madison,1241,12
1082,wisconsin,1458,5,uab,1412,12
1083,wisconsin,1458,5,grand canyon,1213,12
1084,wisconsin,1458,5,samford,1359,13
1085,wisconsin,1458,5,vermont,1436,13
1086,wisconsin,1458,5,yale,1463,13
1087,wisconsin,1458,5,charleston,1158,13
1088,wisconsin,1458,5,oakland,1324,14
1089,wisconsin,1458,5,akron,1103,14
1090,wisconsin,1458,5,morehead state,1287,14
1091,wisconsin,1458,5,colgate,1159,14
1092,wisconsin,1458,5,long beach state,1253,15
1093,wisconsin,1458,5,south dakota state,1355,15
1094,wisconsin,1458,5,saint peter's,1389,15
1095,wisconsin,1458,5,western kentucky,1443,15
1096,wisconsin,1458,5,grambling state,1212,16
1097,wisconsin,1458,5,stetson,1391,16
1098,wisconsin,1458,5,howard,1224,16
1099,wisconsin,1458,5,longwood,1255,16
1100,wisconsin,1458,5,montana state,1286,16
1101,wisconsin,1458,5,wagner,1447,16
1102,san diego state,1361,5,texas tech,1403,6
1103,san diego state,1361,5,clemson,1155,6
1104,san diego state,1361,5,byu,1140,6
1105,san diego state,1361,5,south carolina,1376,6
1106,san diego state,1361,5,texas,1400,7
1107,san diego state,1361,5,florida,1196,7
1108,san diego state,1361,5,washington state,1450,7
1109,san diego state,1361,5,dayton,1173,7
1110,san diego state,1361,5,florida atlantic,1194,8
1111,san diego state,1361,5,utah state,1429,8
1112,san diego state,1361,5,mississippi state,1280,8
1113,san diego state,1361,5,nebraska,1304,8
1114,san diego state,1361,5,texas a&m,1401,9
1115,san diego state,1361,5,northwestern,1321,9
1116,san diego state,1361,5,michigan state,1277,9
1117,san diego state,1361,5,tcu,1395,9
1118,san diego state,1361,5,virginia,1438,10
1119,san diego state,1361,5,colorado,1160,10
1120,san diego state,1361,5,boise state,1129,10
1121,san diego state,1361,5,drake,1179,10
1122,san diego state,1361,5,nevada,1305,10
1123,san diego state,1361,5,colorado state,1161,10
1124,san diego state,1361,5,new mexico,1307,11
1125,san diego state,1361,5,oregon,1332,11
1126,san diego state,1361,5,north carolina state,1301,11
1127,san diego state,1361,5,duquesne,1182,11
1128,san diego state,1361,5,mcneese,1270,12
1129,san diego state,1361,5,james madison,1241,12
1130,san diego state,1361,5,uab,1412,12
1131,san diego state,1361,5,grand canyon,1213,12
1132,san diego state,1361,5,samford,1359,13
1133,san diego state,1361,5,vermont,1436,13
1134,san diego state,1361,5,yale,1463,13
1135,san diego state,1361,5,charleston,1158,13
1136,san diego state,1361,5,oakland,1324,14
1137,san diego state,1361,5,akron,1103,14
1138,san diego state,1361,5,morehead state,1287,14
1139,san diego state,1361,5,colgate,1159,14
1140,san diego state,1361,5,long beach state,1253,15
1141,san diego state,1361,5,south dakota state,1355,15
1142,san diego state,1361,5,saint peter's,1389,15
1143,san diego state,1361,5,western kentucky,1443,15
1144,san diego state,1361,5,grambling state,1212,16
1145,san diego state,1361,5,stetson,1391,16
1146,san diego state,1361,5,howard,1224,16
1147,san diego state,1361,5,longwood,1255,16
1148,san diego state,1361,5,montana state,1286,16
1149,san diego state,1361,5,wagner,1447,16
1150,texas tech,1403,6,clemson,1155,6
1151,texas tech,1403,6,byu,1140,6
1152,texas tech,1403,6,south carolina,1376,6
1153,texas tech,1403,6,texas,1400,7
1154,texas tech,1403,6,florida,1196,7
1155,texas tech,1403,6,washington state,1450,7
1156,texas tech,1403,6,dayton,1173,7
1157,texas tech,1403,6,florida atlantic,1194,8
1158,texas tech,1403,6,utah state,1429,8
1159,texas tech,1403,6,mississippi state,1280,8
1160,texas tech,1403,6,nebraska,1304,8
1161,texas tech,1403,6,texas a&m,1401,9
1162,texas tech,1403,6,northwestern,1321,9
1163,texas tech,1403,6,michigan state,1277,9
1164,texas tech,1403,6,tcu,1395,9
1165,texas tech,1403,6,virginia,1438,10
1166,texas tech,1403,6,colorado,1160,10
1167,texas tech,1403,6,boise state,1129,10
1168,texas tech,1403,6,drake,1179,10
1169,texas tech,1403,6,nevada,1305,10
1170,texas tech,1403,6,colorado state,1161,10
1171,texas tech,1403,6,new mexico,1307,11
1172,texas tech,1403,6,oregon,1332,11
1173,texas tech,1403,6,north carolina state,1301,11
1174,texas tech,1403,6,duquesne,1182,11
1175,texas tech,1403,6,mcneese,1270,12
1176,texas tech,1403,6,james madison,1241,12
1177,texas tech,1403,6,uab,1412,12
1178,texas tech,1403,6,grand canyon,1213,12
1179,texas tech,1403,6,samford,1359,13
